adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/o2HR6hDdsIIXEJV7p2KulKybCvo.jpg,"27, 878, 18",571055,en,Down,"A pair of coworkers gets trapped in an elevator over a long weekend, but what at first promises to be a romantic connection turns nefarious as each party begins to reveal who they truly are.",54.7,/tWD5FXfXTRcYzXZLq0bg8hxmQrs.jpg,2019-02-01,Down,False,6.7,157
False,/veXdzn7LL0bFIDGmE7tTkvRg0qV.jpg,"28, 12, 80, 9648",10528,en,Sherlock Holmes,Eccentric consulting detective Sherlock Holmes and Doctor John Watson battle to bring down a new nemesis and unravel a deadly plot that could destroy England.,72.236,/momkKuWburNTqKBF6ez7rvhYVhE.jpg,2009-12-23,Sherlock Holmes,False,7.2,12557
False,/v7JTQy194gRbljdlK4OJhwnOypQ.jpg,"53, 28, 18, 878",61791,en,Rise of the Planet of the Apes,"A highly intelligent chimpanzee named Caeser has been living a peaceful suburban life ever since he was born. But when he gets taken to a cruel primate facility, Caeser decides to revolt against those who have harmed him.",71.784,/cjLsuP75UDlRdJVMXzXg3TJ4umX.jpg,2011-08-03,Rise of the Planet of the Apes,False,7.3,10217
False,/4vYjo8UJReZ2pFsW56t4AGfsqBp.jpg,27,242512,en,Ouija,A group of friends must confront their most terrifying fears when they awaken the dark powers of an ancient spirit board.,53.458,/gwjHlGjK2xXKpjd65BWyAMwzTWC.jpg,2014-10-24,Ouija,False,5.1,2406
False,/zHHcindG4uVZLPLuYWoo4rnv6Ti.jpg,"18, 28, 53",595743,en,SAS: Red Notice,"An off-duty SAS soldier, Tom Buckingham, must thwart a terror attack on a train running through the Channel Tunnel. As the action escalates on the train, events transpire in the corridors of power that may make the difference as to whether Buckingham and the civilian passengers make it out of the tunnel alive.",65.202,/6Y9fl8tD1xtyUrOHV2MkCYTpzgi.jpg,2021-08-11,SAS: Red Notice,False,5.9,405
False,/poRKW1DNzNXfZQPPSGDVaRcwN7a.jpg,"10751, 10770, 16",359983,en,The Lion Guard: Return of the Roar,"Set in the African savannah, the film follows Kion as he assembles the members of the 'Lion Guard'. Throughout the film, the diverse team of young animals will learn how to utilize each of their unique abilities to solve problems and accomplish tasks to maintain balance within the Circle of Life, while also introducing viewers to the vast array of animals that populate the prodigious African landscape.",57.409,/duqg6CiSik02nSXjiQHo8TcwY4b.jpg,2015-11-22,The Lion Guard: Return of the Roar,False,6.6,1062
False,/3lf6YCItKcF3Wrrs7tp1PL0eyOT.jpg,"35, 10751, 16, 14, 10402",23398,en,Alvin and the Chipmunks: The Squeakquel,"Pop sensations Alvin, Simon and Theodore end up in the care of Dave Seville's twenty-something nephew Toby. The boys must put aside music super stardom to return to school, and are tasked with saving the school's music program by winning the $25,000 prize in a battle of the bands. But the Chipmunks unexpectedly meet their match in three singing chipmunks known as The Chipettes - Brittany, Eleanor and Jeanette. Romantic and musical sparks are ignited when the Chipmunks and Chipettes square off.",57.848,/8mdPqOga5fty15nXmaNcK1fsNMa.jpg,2009-12-21,Alvin and the Chipmunks: The Squeakquel,False,5.6,2501
False,/79X8JkGxzc1tJMi0KxUSaPLooVg.jpg,"28, 878, 53",274855,en,Geostorm,"After an unprecedented series of natural disasters threatened the planet, the world's leaders came together to create an intricate network of satellites to control the global climate and keep everyone safe. But now, something has gone wrong: the system built to protect Earth is attacking it, and it becomes a race against the clock to uncover the real threat before a worldwide geostorm wipes out everything and everyone along with it.",71.101,/nrsx0jEaBgXq4PWo7SooSnYJTv.jpg,2017-10-13,Geostorm,False,6.1,4074
False,/hXHJotZCTX4JQN080ZitJueR3H9.jpg,"27, 53",10066,en,House of Wax,A group of unwitting teens are stranded near a strange wax museum and soon must fight to survive and keep from becoming the next exhibit.,64.126,/hgKMDkpZsSpTKDWW8xsdtcDmY0S.jpg,2005-04-30,House of Wax,False,5.9,2519
False,/qW703anWHFXulRTKWOckAg9i70K.jpg,"35, 10749",8273,en,American Wedding,"With high school a distant memory, Jim and Michelle are getting married -- and in a hurry, since Jim's grandmother is sick and wants to see him walk down the aisle -- prompting Stifler to throw the ultimate bachelor party. And Jim's dad is reliable as ever, doling out advice no one wants to hear.",60.624,/pCO3lJv2PzPkJty29APxCVSjyoE.jpg,2003-08-01,American Wedding,False,6.2,3537
False,/ou70x2658dVnbycIRaC37sEeafS.jpg,"28, 12, 878",47933,en,Independence Day: Resurgence,"We always knew they were coming back. Using recovered alien technology, the nations of Earth have collaborated on an immense defense program to protect the planet. But nothing can prepare us for the aliens’ advanced and unprecedented force. Only the ingenuity of a few brave men and women can bring our world back from the brink of extinction.",71.077,/9S50foUIYGwiNPWOxi1WJF6IPwI.jpg,2016-06-22,Independence Day: Resurgence,False,5.3,5378
False,/tOTtJelsPKX0bvSdvDVL2ou3cGS.jpg,"12, 10751, 14",267935,en,The BFG,"The BFG is no ordinary bone-crunching giant. He is far too nice and jumbly. It's lucky for Sophie that he is. Had she been carried off in the middle of the night by the Bloodbottler, or any of the other giants—rather than the BFG—she would have soon become breakfast. When Sophie hears that the giants are flush-bunking off to England to swollomp a few nice little chiddlers, she decides she must stop them once and for all. And the BFG is going to help her!",65.319,/4zawxGJIH43DcoGG9Ui0WoIcrQC.jpg,2016-06-01,The BFG,False,6.2,2920
False,/rQKlcMY8i3elENXEHlkAbQr3xiG.jpg,"16, 10751",13700,en,Home on the Range,"When a greedy outlaw schemes to take possession of the ""Patch Of Heaven"" dairy farm, three determined cows, a karate-kicking stallion and a colorful corral of critters join forces to save their home. The stakes are sky-high as this unlikely animal alliance risk their hides and match wits with a mysterious band of bad guys.",57.361,/9xIIo4FMquy5SRqn8hppyr2QadR.jpg,2004-04-02,Home on the Range,False,6.0,1711
False,/2ddVTlMyATZdvUHE7DPExA2X6xF.jpg,"12, 35, 14, 10751, 18",381289,en,A Dog's Purpose,A dog goes on quest to discover his purpose in life over the course of several lifetimes with multiple owners.,54.613,/3jcNvhtVQe5Neoffdic39fRactM.jpg,2017-01-19,A Dog's Purpose,False,7.6,2818
False,/dwN0kPGrLbFRxyL3F3J3t4ShQx.jpg,"12, 14, 28, 53, 878",18,en,The Fifth Element,"In 2257, a taxi driver is unintentionally given the task of saving a young girl who is part of the key that will ensure the survival of humanity.",63.354,/fPtlCO1yQtnoLHOwKtWz7db6RGU.jpg,1997-05-02,The Fifth Element,False,7.5,9253
False,/jKpQiKPYNGBxjsrxZpMGTwggKw8.jpg,"35, 18",37165,en,The Truman Show,"Truman Burbank is the star of The Truman Show, a 24-hour-a-day reality TV show that broadcasts every aspect of his life without his knowledge. His entire life has been an unending soap opera for consumption by the rest of the world. And everyone he knows, including his wife and his best friend is really an actor, paid to be part of his life.",59.298,/vuza0WqY239yBXOadKlGwJsZJFE.jpg,1998-06-04,The Truman Show,False,8.1,15397
False,/1Gbh8QPXXI1oC7VofnGRjDcNvEb.jpg,"53, 878, 9648",37686,en,Super 8,"In 1979 Ohio, several youngsters are making a zombie movie with a Super-8 camera. In the midst of filming, the friends witness a horrifying train derailment and are lucky to escape with their lives. They soon discover that the catastrophe was no accident, as a series of unexplained events and disappearances soon follows. Deputy Jackson Lamb, the father of one of the kids, searches for the terrifying truth behind the crash.",61.35,/sytFL6ALMAesKZoarlp7bIDKnns.jpg,2011-06-08,Super 8,False,6.7,5870
False,/nkgHOrbwZfuPua7QsO9chYNodl.jpg,"27, 878, 9648",839440,en,Dinosaur Hotel,"Sienna is desperate to win a large cash prize in a secret underground game show. However, Dinosaur's begin to hunt her down for the entertainment of the rich and wealthy. Can she be the last to survive the horrific night to win the prize?",67.02,/qISzj26R3LnsChQcXQKnuyxQQhK.jpg,2021-06-11,Dinosaur Hotel,False,5.2,63
False,/jqFC2WjYF07hx2X7cs0XmY9jBX6.jpg,"28, 878",1003598,en,Avengers: Secret Wars,An upcoming Phase 6 Marvel Cinematic Universe film that will conclude the Multiverse Saga.,63.856,/8chwENebfUEJzZ7sMUA0nOgiCKk.jpg,2026-04-29,Avengers: Secret Wars,False,0.0,0
False,/8tI2bkcK0PYHZiS9KbmLO4Nf1mK.jpg,"14, 28, 9648",123553,en,The Mortal Instruments: City of Bones,"In New York City, Clary Fray, a seemingly ordinary teenager, learns that she is descended from a line of Shadowhunters — half-angel warriors who protect humanity from evil forces. After her mother disappears, Clary joins forces with a group of Shadowhunters and enters Downworld, an alternate realm filled with demons, vampires, and a host of other creatures. Clary and her companions must find and protect an ancient cup that holds the key to her mother's future.",68.588,/fspW2P3ggzBjdIw5HpJOw8HKtQK.jpg,2013-08-21,The Mortal Instruments: City of Bones,False,6.4,4110
False,/d3dkL8C7gfd8cv5xJLBJ3IG37nY.jpg,"16, 10751",831827,en,Far from the Tree,"On an idyllic beach in the Pacific Northwest, curiosity gets the better of a young raccoon whose frustrated parent attempts to keep them both safe.",69.78,/39oaQUS0KxyXL6KYJ2o2u03PpHz.jpg,2021-11-24,Far from the Tree,False,8.2,302
False,/jsfIt1y0t7hNjYmC7mfsEIHwET8.jpg,"27, 878",9426,en,The Fly,"When Seth Brundle makes a huge scientific and technological breakthrough in teleportation, he decides to test it on himself. Unbeknownst to him, a common housefly manages to get inside the device and the two become one.",56.423,/8gZWMhJHRvaXdXsNhERtqNHYpH3.jpg,1986-08-15,The Fly,False,7.4,3558
False,/oTPSjQyETTFYDehdbiG8yi2oDmL.jpg,"28, 16, 878, 10751",13640,en,Superman: Doomsday,"When LexCorp accidentally unleashes a murderous creature, Superman meets his greatest challenge as a champion. Based on the ""The Death of Superman"" storyline that appeared in DC Comics' publications in the 1990s.",71.573,/itvuWm7DFWWzWgW0xgiaKzzWszP.jpg,2007-09-18,Superman: Doomsday,False,6.7,506
False,/8hSx5b4YfD2dzvGtrE6mdXF0xrZ.jpg,"35, 10402, 18",928344,en,Weird: The Al Yankovic Story,"Exploring every facet of ‘Weird Al’ Yankovic’s life, from his meteoric rise to fame with early hits like ‘Eat It’ and ‘Like a Surgeon’ to his torrid celebrity love affairs and famously depraved lifestyle, this biopic takes audiences on a truly unbelievable journey through Yankovic’s life and career, from gifted child prodigy to the greatest musical legend of all time.",60.407,/qcj2z13G0KjaIgc01ifiUKu7W07.jpg,2022-09-08,Weird: The Al Yankovic Story,False,7.2,27
False,/tB2w4m0rW62MTufTjRj0gFLMVBP.jpg,"10751, 12, 18, 14",278927,en,The Jungle Book,"A man-cub named Mowgli fostered by wolves. After a threat from the tiger Shere Khan, Mowgli is forced to flee the jungle, by which he embarks on a journey of self discovery with the help of the panther, Bagheera and the free-spirited bear, Baloo.",66.415,/tOEOlmLP71IojeJ91dyJ9Nsb8O8.jpg,2016-04-07,The Jungle Book,False,6.9,7293
False,/mwJqenycCK0jCLgIz8dHTidd7Xw.jpg,"10751, 12, 16, 35",690369,en,LEGO DC: Shazam! Magic and Monsters,"It’s high time the Justice League took notice of Shazam, but joining the world’s greatest team of superheroes is a lot harder when they’ve all been turned into kids.",69.075,/ziIyuNNNwYqv0qbOpV9VvvdnRBb.jpg,2020-04-28,LEGO DC: Shazam! Magic and Monsters,False,7.4,116
False,/q7C7PM6ldX8gdMDP8WGnvLt6KLX.jpg,"9648, 878, 53",22824,en,The Fourth Kind,"Since the 1960s, a disproportionate number of the population in and around Nome, Alaska, have gone missing. Despite FBI investigations, the disappearances remain a mystery. Dr. Abigail Tyler, a psychologist, may be on the verge of blowing the unsolved cases wide open when, during the course of treating her patients, she finds evidence of alien abductions.",84.519,/vfnsGUwurUQqlpvArBvUVc9rYXa.jpg,2009-11-06,The Fourth Kind,False,6.3,1437
False,/ejaUbNdNiWqajKlQSDCeTEOeh3g.jpg,"28, 53, 878",44571,en,The King of Fighters,"The King of Fighters movie will introduce a new science fiction spin into the setting established in the games universe by following the surviving members of three legendary fighting clans who are continually whisked away to other dimensions by an evil power. As the fighters enter each new world they battle that universes native defenders, while the force that brought them seeks to find a way to invade and infect our world.",64.052,/qDI6PbIjeEdLUoPHGaZqDMV9Fdx.jpg,2010-08-26,The King of Fighters,False,5.2,118
False,/h5BvesqaxL7V3vl1CmaR8waGyiM.jpg,"12, 35, 14, 10751, 27",442062,en,Goosebumps 2: Haunted Halloween,"Two boys face an onslaught from witches, monsters, ghouls and a talking dummy after they discover a mysterious book by author R. L. Stine.",66.506,/t2wy38iiMpB8WsgJi3lYeDnGh2H.jpg,2018-10-11,Goosebumps 2: Haunted Halloween,False,6.1,1251
False,/4kb7uR1UmXa33U6GB6F9xckFlhn.jpg,"18, 36",614917,en,King Richard,"The story of how Richard Williams served as a coach to his daughters Venus and Serena, who will soon become two of the most legendary tennis players in history.",59.53,/2dfujXrxePtYJPiPHj1HkAFQvpu.jpg,2021-11-18,King Richard,False,7.8,1667
False,/mo57hzhW3BcZL1f7MNteWKHsmlN.jpg,"28, 53",763788,en,Dangerous,"A reformed sociopath heads to a remote island after the death of his brother. Soon after his arrival, the island falls under siege from a deadly gang of mercenaries, and when he discovers their role in his brother’s demise, he sets out on a relentless quest for vengeance.",77.57,/vTtkQGC7qKlSRQJZYtAWAmYdH0A.jpg,2021-11-05,Dangerous,False,6.2,338
False,/naUJGskMlDg2HZ0FhsaMG5xPF2K.jpg,"35, 27",623491,en,The Babysitter: Killer Queen,"Two years after defeating a satanic cult led by his babysitter Bee, Cole's trying to forget his past and focus on surviving high school. But when old enemies unexpectedly return, Cole will once again have to outsmart the forces of evil.",70.981,/yx7akzfwbPCLlxKgZ1NycThFC92.jpg,2020-09-10,The Babysitter: Killer Queen,False,6.4,1216
False,/eGhjeUbzttA3E4flxdAm8gHz4h4.jpg,"28, 12, 10752",1271,en,300,"Based on Frank Miller's graphic novel, ""300"" is very loosely based the 480 B.C. Battle of Thermopylae, where the King of Sparta led his army against the advancing Persians; the battle is said to have inspired all of Greece to band together against the Persians, and helped usher in the world's first democracy.",57.94,/9W49fy5G7v9Ed3CXtvMi41YqZtt.jpg,2007-03-07,300,False,7.2,12080
False,/1dlXEyAxdysMCRvq9lgIr6Jds9H.jpg,"53, 28, 14",1250,en,Ghost Rider,"In order to save his dying father, young stunt cyclist Johnny Blaze sells his soul to Mephistopheles and sadly parts from the pure-hearted Roxanne Simpson, the love of his life. Years later, Johnny's path crosses again with Roxanne, now a go-getting reporter, and also with Mephistopheles, who offers to release Johnny's soul if Johnny becomes the fabled, fiery 'Ghost Rider'.",56.951,/8LaVQiXBsnlo7MXCPK1nXTVARUZ.jpg,2007-01-15,Ghost Rider,False,5.5,5064
False,/ezLKohe4HKsHQbwQwhv0ARo83NC.jpg,"10751, 14, 12, 35",624963,en,A Babysitter's Guide to Monster Hunting,"Recruited by a secret society of babysitters, a high schooler battles the Boogeyman and his monsters when they nab the boy she's watching on Halloween.",52.271,/bkld8Me0WiLWipLORRNfF1yIPHu.jpg,2020-10-14,A Babysitter's Guide to Monster Hunting,False,6.2,251
False,/ew5FcYiRhTYNJAkxoVPMNlCOdVn.jpg,"28, 80, 18",272,en,Batman Begins,"Driven by tragedy, billionaire Bruce Wayne dedicates his life to uncovering and defeating the corruption that plagues his home, Gotham City.  Unable to work within the system, he instead creates a new identity, a symbol of fear for the criminal underworld - The Batman.",63.498,/8RW2runSEc34IwKN2D1aPcJd2UL.jpg,2005-06-10,Batman Begins,False,7.7,18337
False,/iUCNrTKQZRKmKMEMIznm2UlUmEd.jpg,"28, 12, 53, 10752",1369,en,Rambo: First Blood Part II,John Rambo is released from prison by the government for a top-secret covert mission to the last place on Earth he'd want to return - the jungles of Vietnam.,72.746,/pzPdwOitmTleVE3YPMfIQgLh84p.jpg,1985-05-21,Rambo: First Blood Part II,False,6.6,3171
False,/oQMqMLIJXZAVMplga9RhDyZInAW.jpg,"10749, 35",746419,en,Father of the Bride,"A father coming to grips with his daughter’s upcoming wedding through the prism of multiple relationships within a big, sprawling Cuban-American family.",83.936,/chKMG9tzFqSkj24ejXTio156Qo0.jpg,2022-07-21,Father of the Bride,False,6.8,71
False,/Ag6qhzsJd3k1NKuNrG9RmhZDMh7.jpg,"18, 80",640,en,Catch Me If You Can,"A true story about Frank Abagnale Jr. who, before his 19th birthday, successfully conned millions of dollars worth of checks as a Pan Am pilot, doctor, and legal prosecutor. An FBI agent makes it his mission to put him behind bars. But Frank not only eludes capture, he revels in the pursuit.",50.429,/sdYgEkKCDPWNU6KnoL4qd8xZ4w7.jpg,2002-12-16,Catch Me If You Can,False,8.0,13097
False,/gVYQRoL9YGEKt6Oueet5znqpRID.jpg,"27, 35",607383,en,Aquaslash,"To celebrate their graduation, the teenagers from Valley Hills High School have organized an ’80s-themed party at the old Wet Valley water park. Things turn gruesome when it's revealed that a mysterious maniac has inserted giant razor blades into one of the water slides. The water park thus becomes the backdrop for a bloodbath (literally), and everyone is a suspect...",59.235,/vb3ux1clny29nY9CtGnIbTrliHN.jpg,2019-07-29,Aquaslash,False,4.2,127
